Mean(z_rock_height),species_cat_01
3.727716455,Other Species
1.939401824,Focus Species
0.5264464,Other Species
3.502499999,Other Species
1.04596573,Other Species
1.28998,Other Species
1.977981887,Focus Species
2.05667,Other Species
3.522220398,Focus Species
1.92007,Focus Species
2.624773104,Focus Species
1.129999997,Other Species
3.085689721,Focus Species
1.26285676,Other Species
1.81719,Focus Species
3.3225,Focus Species
1.76,Other Species
2.566555272,Other Species
0.79,Focus Species
3.760036042,Other Species
1.3640281,Focus Species
2.789598371,Focus Species
0.91792,Focus Species
0.90387,Focus Species
2.662066451,Focus Species
2.381769062,Focus Species
-0.015,Focus Species
0.5195,Other Species
2.770056291,Focus Species
3.137518371,Focus Species
0.98484988,Other Species
3.106351591,Focus Species
0.85525,Other Species
2.669839458,Other Species
0.0861,Other Species
2.97083,Other Species
1.96003207,Other Species
4.027483931,Other Species
2.49276841,Other Species
2.722017307,Other Species
1.01126,Focus Species
2.15756737,Other Species
1.2,Other Species
1.46487356,Other Species
2.472691687,Focus Species
2.769999999,Focus Species
3.691712884,Focus Species
2.01838,Focus Species
2.857714293,Focus Species
1.81496511,Focus Species
-0.2019493,Other Species
-0.3760047,Other Species
0.87497,Focus Species
1.777101542,Other Species
2.795254202,Focus Species
3.810204988,Other Species
0.99986269,Other Species
0.645,Other Species
2.940140058,Other Species
2.789598371,Focus Species
1.73407436,Other Species
2.660000002,Focus Species
2.599999999,Focus Species
3.890000001,Other Species
1.4,Other Species
1.951161709,Focus Species
2.68407,Focus Species
2.560125325,Focus Species
2.410594315,Focus Species
2.41,Focus Species
1.86472399,Focus Species
2.309980153,Focus Species
2.102823,Other Species
2.503035222,Focus Species
0.776383713,Other Species
1.7227076,Focus Species
0.705,Focus Species
2.871239235,Focus Species
0.2561,Focus Species
2.778401638,Focus Species
0.7863681,Focus Species
1.90986568,Focus Species
0.4559,Other Species
1.804250167,Other Species
0.4251,Focus Species
2.70275638,Other Species
3.488111873,Focus Species
1.565,Focus Species
1.620370985,Other Species
2.91911,Focus Species
0.745599905,Other Species
2.142296273,Focus Species
1.90737047,Focus Species
2.315078281,Other Species
1.40005,Focus Species
1.11,Other Species
1.026755202,Focus Species
2.78,Other Species
1.77230485,Other Species
1.47,Other Species
3.535496536,Focus Species
3.313093542,Focus Species
3.571640362,Focus Species
2.42,Focus Species
1.37911,Focus Species
2.544297932,Other Species
1.964154187,Other Species
-0.2800037,Other Species
1.20600169,Other Species
2.50676674,Other Species
2.41169,Focus Species
1.73667,Focus Species
3.270000001,Other Species
2.479541438,Focus Species
1.40992,Other Species
0.8131204,Other Species
2.3981,Other Species
1.547207,Other Species
2.722017307,Focus Species
3.350376185,Focus Species
0.6348,Other Species
0.645,Focus Species
1.4662772,Other Species
3.550015479,Other Species
2.934865412,Focus Species
2.556656078,Focus Species
1.76025101,Focus Species
2.169990714,Other Species
1.84439802,Other Species
3.215091757,Focus Species
2.765917503,Focus Species
2.07667,Other Species
0.5183,Focus Species
1.64482,Other Species
3.322278397,Focus Species
1.3640281,Focus Species
3.168657892,Focus Species
2.245072271,Other Species
2.43508,Other Species
2.110000001,Other Species
1.262458015,Other Species
-0.2044937,Other Species
0.918824254,Other Species
0.4464,Focus Species
1.460000001,Focus Species
1.31959,Focus Species
1.5204619,Other Species
1.04750629,Other Species
1.782855535,Other Species
1.728746119,Other Species
0.895,Focus Species
1.64482,Focus Species
2.079179836,Other Species
3.10665,Focus Species
2.18511193,Focus Species
2.29,Other Species
0.833980159,Other Species
3.52210473,Other Species
0.87471,Other Species
1.703960237,Other Species
0.79,Other Species
1.40647,Focus Species
3.841180529,Focus Species
1.66,Other Species
2.115,Other Species
1.88,Focus Species
0.897155804,Focus Species
1.440000001,Other Species
1.928204072,Focus Species
0.45,Other Species
1.99,Other Species
3.476040103,Other Species
0.975,Focus Species
1.79041,Focus Species
1.45472,Other Species
2.01838,Focus Species
3.119926498,Other Species
2.71003708,Focus Species
3.269999998,Focus Species
2.784293931,Other Species
0.78,Other Species
1.17167153,Other Species
0.8025,Other Species
1.99787,Focus Species
3.357509373,Other Species
0.57,Other Species
3.018213597,Other Species
1.00159,Focus Species
2.290000001,Other Species
0.33,Focus Species
2.936133997,Other Species
2.35,Other Species
2.13486563,Other Species
3.770683177,Focus Species
0.905,Other Species
1.38,Other Species
1.396878169,Other Species
1.69463903,Other Species
3.206003219,Other Species
1.8292104,Focus Species
0.619064,Other Species
3.03,Focus Species
0.926609843,Other Species
3.19776817,Other Species
3.675702943,Other Species
3.100000001,Other Species
0.56,Focus Species
0.96,Other Species
0.3997,Other Species
2.829999997,Focus Species
3.17901,Other Species
1.36994925,Other Species
0.936154093,Focus Species
-0.3975,Other Species
1.14,Other Species
2.988990753,Focus Species
2.079179836,Other Species
1.826048803,Other Species
0.905,Focus Species
3.097199882,Other Species
0.27,Other Species
0.8,Other Species
1.33,Other Species
1.98385947,Other Species
2.19667,Other Species
0.81,Other Species
2.508512747,Focus Species
1.477008924,Other Species
3.241652648,Other Species
1.14,Other Species
3.262301328,Focus Species
2.209301754,Focus Species
1.1,Other Species
1.88497825,Focus Species
1.603216387,Focus Species
0.8225,Focus Species
2.09503832,Other Species
1.91981754,Focus Species
3.248041665,Other Species
2.102823,Other Species
0.085,Focus Species
1.710000002,Focus Species
1.849999999,Other Species
0.6668367,Other Species
2.004799976,Focus Species
0.07,Other Species
2.1,Focus Species
3.026320767,Focus Species
0.86148955,Focus Species
2.095480588,Focus Species
1.13,Other Species
1.99787,Focus Species
1.032499999,Other Species
2.96473,Focus Species
4.029999996,Other Species
3.37811112,Focus Species
1.603675928,Focus Species
2.769237013,Focus Species
1.61505055,Other Species
2.25551,Other Species
2.886281878,Focus Species
1.359999998,Other Species
1.47,Focus Species
2.232288855,Focus Species
1.159999999,Other Species
0.952139042,Other Species
1.769223888,Other Species
2.86165,Other Species
1.15494,Focus Species
1.98,Focus Species
2.215221796,Other Species
1.73864,Other Species
3.683799105,Other Species
3.30667,Other Species
2.175208889,Focus Species
0.1489051,Other Species
1.14913403,Other Species
1.57986399,Other Species
2.81667,Other Species
2.22531838,Focus Species
2.15756737,Other Species
1.71003,Other Species
1.59212387,Other Species
1.41047788,Other Species
1.420462613,Other Species
2.88030273,Other Species
0.2222,Focus Species
1.0959,Focus Species
2.33,Focus Species
1.87257,Focus Species
3.004897682,Focus Species
3.5,Other Species
3.094793317,Focus Species
1.50986,Other Species
-0.0777,Focus Species
1.99766395,Focus Species
1.52150819,Other Species
1.6583179,Other Species
1.48690559,Other Species
3.530000002,Other Species
2.53663,Other Species
0.765,Other Species
1.39522,Other Species
3.545087551,Other Species
2.206901851,Focus Species
2.81873472,Other Species
1.00515,Other Species
1.1,Other Species
0.8578,Other Species
3.570201292,Other Species
2.27312,Focus Species
3.577228557,Focus Species
1.985,Focus Species
1.31,Other Species
0.667937427,Other Species
2.036585829,Focus Species
0.59,Focus Species
-0.1131728,Focus Species
2.67640629,Other Species
2.25551,Focus Species
1.4278551,Other Species
2.170000002,Focus Species
1.0651,Focus Species
3.310269682,Focus Species
0.6730474,Other Species
0.4867,Focus Species
1.85277326,Focus Species
2.95862,Focus Species
2.434548906,Focus Species
1.22265,Focus Species
0.23,Other Species
1.83992,Other Species
1.2,Other Species
0.97529,Other Species
1.879999999,Focus Species
0.165,Other Species
1.172464765,Focus Species
2.547004762,Focus Species
1.62648,Focus Species
1.57,Other Species
0.55,Other Species
0.392441967,Other Species
0.860000002,Focus Species
2.4477193,Other Species
1.85963387,Other Species
3.713938151,Other Species
0.7859,Other Species
0.90501,Focus Species
2.6525,Focus Species
0.3378037,Focus Species
2.18463,Focus Species
1.270000001,Other Species
2.06,Other Species
2.53341,Focus Species
3.311070326,Focus Species
1.16015572,Focus Species
1.0651,Focus Species
1.97217683,Focus Species
2.039999999,Other Species
3.18178,Other Species
0.67,Other Species
2.13667,Focus Species
3.149489364,Other Species
1.901360781,Focus Species
3.864472543,Other Species
0.896634095,Other Species
2.46339,Focus Species
2.65667,Focus Species
3.792763616,Other Species
0.23,Focus Species
1.095,Other Species
3.290294329,Other Species
1.79,Other Species
3.814301453,Other Species
3.656136158,Other Species
2.315636751,Other Species
1.67101,Focus Species
1.41836,Focus Species
2.17019215,Other Species
2.839999999,Focus Species
1.51849923,Focus Species
2.566555272,Focus Species
2.22486442,Other Species
0.6155735,Other Species
2.90165,Other Species
2.53341,Focus Species
1.263064511,Focus Species
3.181220442,Focus Species
2.03667,Focus Species
0.2810716,Other Species
3.210244938,Focus Species
2.304021995,Focus Species
1.782116045,Other Species
3.575281708,Other Species
1.71482823,Other Species
3.201931716,Other Species
1.48498843,Other Species
2.08667,Focus Species
0.83991284,Other Species
2.21752362,Focus Species
2.829999997,Focus Species
3.412520509,Focus Species
1.92262431,Other Species
2.69695,Focus Species
1.5499611,Other Species
1.923368631,Focus Species
1.1664901,Focus Species
1.697130548,Focus Species
1.37667,Focus Species
2.480087065,Focus Species
3.05989,Other Species
1.935078518,Focus Species
3.67,Other Species
1.50021,Other Species
2.334035871,Focus Species
0.08767127,Other Species
3.522220398,Other Species
2.646431605,Focus Species
1.1649,Other Species
2.24526317,Other Species
1.66667,Focus Species
2.00907239,Other Species
2.658066557,Focus Species
1.955,Other Species
1.483484347,Other Species
1.98241,Other Species
3.061721488,Focus Species
0.1,Focus Species
2.50049152,Other Species
1.91981754,Focus Species
1.43592,Focus Species
-0.1323461,Other Species
2.96008,Other Species
0.0388059,Other Species
2.782421324,Focus Species
2.55516711,Other Species
2.74667,Focus Species
2.360000001,Focus Species
1.4846946,Focus Species
1.6829014,Other Species
1.61891151,Other Species
1.159443162,Other Species
3.749190698,Other Species
1.80513695,Other Species
1.898964395,Focus Species
1.1,Other Species
3.552730309,Focus Species
0.749999998,Other Species
3.759683452,Focus Species
-0.1419819,Other Species
0.890000001,Other Species
2.986674327,Focus Species
3.691761081,Other Species
3.380042961,Focus Species
2.36900534,Other Species
0.59,Focus Species
1.11,Other Species
1.529556865,Other Species
3.889999999,Focus Species
2.290439236,Focus Species
0.665,Focus Species
1.89017299,Other Species
2.37667,Focus Species
2.311904243,Focus Species
0.86148955,Focus Species
0.620000001,Other Species
0.3567,Focus Species
1.92262431,Other Species
1.93,Other Species
0.8625,Other Species
3.020371099,Focus Species
1.717669291,Other Species
1.359999998,Focus Species
0.9,Other Species
1.50978,Focus Species
2.463385759,Focus Species
0.4374201,Other Species
1.86483,Other Species
2.435,Other Species
0.457843979,Other Species
3.065388339,Focus Species
3.789999999,Other Species
4.422499999,Other Species
3.055902509,Focus Species
3.49375955,Focus Species
3.338300109,Other Species
2.69701,Other Species
0.5902,Focus Species
2.840000001,Other Species
3.557240209,Focus Species
1.286790131,Focus Species
0.5014635,Focus Species
1.98391162,Other Species
3.805254017,Other Species
2.57667,Focus Species
1.25509,Other Species
3.699036077,Focus Species
0.3367,Other Species
-0.0175532,Other Species
1.26976,Other Species
1.165,Other Species
2.448004137,Focus Species
2.804605343,Focus Species
2.27271,Focus Species
3.276026195,Other Species
1.774855281,Other Species
3.584020163,Focus Species
1.819969174,Other Species
-0.2241,Other Species
3.027058614,Focus Species
0.3378037,Other Species
1.27597,Focus Species
1.7127202,Other Species
1.66708005,Other Species
1.59,Other Species
2.544297932,Focus Species
3.01174,Focus Species
3.770683177,Other Species
3.08292649,Other Species
3.50912,Other Species
3.03177,Focus Species
2.10004963,Other Species
2.206901851,Focus Species
1.42082726,Other Species
0.98615062,Other Species
3.414489624,Focus Species
2.169985568,Focus Species
2.65667,Focus Species
1.09046,Other Species
2.0,Other Species
0.7043324,Other Species
1.32338368,Other Species
2.30827,Focus Species
2.768269019,Focus Species
0.60923565,Other Species
0.94,Other Species
2.92667,Focus Species
0.918824254,Other Species
2.42667,Focus Species
3.32,Other Species
1.13703649,Other Species
3.18157,Other Species
2.900000001,Other Species
2.562007922,Focus Species
0.80619658,Other Species
3.01283861,Focus Species
3.027776285,Focus Species
1.88,Focus Species
1.05334873,Other Species
-0.151,Other Species
3.460000002,Other Species
2.750000001,Focus Species
2.49489702,Other Species
1.754471373,Focus Species
2.520227297,Other Species
2.872499999,Focus Species
0.2148681,Other Species
0.75,Focus Species
3.249999998,Focus Species
1.88000789,Other Species
2.943604353,Focus Species
3.52462754,Focus Species
2.39401037,Focus Species
1.892856686,Focus Species
2.600062578,Focus Species
-0.3365784,Other Species
3.494153883,Other Species
0.0404,Focus Species
1.282500002,Other Species
1.110000002,Other Species
2.54658,Focus Species
2.6449,Focus Species
1.845795295,Other Species
1.38808873,Focus Species
3.17667,Focus Species
2.34667,Focus Species
1.5884682,Other Species
-0.1679507,Other Species
3.089999998,Focus Species
3.17692,Other Species
0.693855764,Other Species
1.502571931,Other Species
1.41338174,Other Species
1.352892536,Other Species
2.180520339,Focus Species
2.590020615,Focus Species
1.061471325,Other Species
0.549999999,Other Species
0.840000001,Focus Species
0.8,Focus Species
1.39,Focus Species
0.48,Focus Species
2.033374888,Other Species
3.655113393,Other Species
1.30385,Focus Species
1.373300869,Other Species
3.69,Focus Species
1.81,Other Species
3.649999998,Other Species
2.847171485,Focus Species
2.86877,Other Species
2.400208494,Other Species
3.729999999,Other Species
0.7349,Focus Species
3.667657126,Other Species
1.322851524,Other Species
2.660000001,Focus Species
3.180000001,Focus Species
1.56,Other Species
2.560125325,Focus Species
0.739999997,Focus Species
1.36994925,Other Species
3.558214674,Other Species
1.18498,Focus Species
3.233177765,Focus Species
1.274643782,Other Species
0.79,Focus Species
2.315636751,Focus Species
1.43,Other Species
3.660873421,Focus Species
1.565,Focus Species
4.2,Other Species
0.825,Focus Species
0.91736838,Other Species
1.851610577,Other Species
3.660000001,Other Species
0.42,Focus Species
2.837290564,Focus Species
1.78178493,Other Species
1.67259937,Other Species
1.86472399,Focus Species
0.33,Other Species
1.780000001,Focus Species
3.362486063,Other Species
3.974704332,Other Species
1.695,Other Species
1.34311,Focus Species
3.033723571,Focus Species
1.0936583,Other Species
2.143978397,Focus Species
0.6564737,Other Species
2.358723483,Focus Species
2.048911802,Focus Species
1.85,Other Species
0.6609752,Focus Species
2.420154345,Focus Species
1.28,Focus Species
1.92521927,Other Species
1.82739901,Focus Species
1.31044,Focus Species
3.16085,Other Species
1.96655,Other Species
1.42010156,Other Species
2.988990753,Focus Species
3.03706,Focus Species
2.1829474,Other Species
3.33872,Other Species
2.41773279,Other Species
0.8018,Focus Species
2.527008335,Focus Species
2.815072301,Other Species
3.042840312,Focus Species
2.15014372,Focus Species
1.94669364,Focus Species
3.03667,Other Species
0.854792751,Other Species
2.69713,Focus Species
1.83992,Focus Species
3.01283861,Focus Species
2.463489342,Focus Species
1.04526931,Other Species
2.54667,Other Species
1.67101,Other Species
1.04225007,Other Species
2.42026468,Focus Species
1.76171,Focus Species
3.836681522,Other Species
0.8313364,Other Species
3.290028792,Focus Species
0.055,Other Species
0.675,Focus Species
2.8525,Focus Species
2.3032,Focus Species
1.724524806,Focus Species
3.137522178,Other Species
1.914721617,Focus Species
3.21667,Other Species
1.695,Focus Species
0.94552629,Other Species
0.7636293,Other Species
2.579999997,Other Species
2.05667,Focus Species
2.08189,Other Species
2.260272441,Focus Species
2.63053891,Other Species
3.04963903,Other Species
1.14298,Focus Species
1.4709,Focus Species
2.313899342,Other Species
2.03,Other Species
0.499807172,Focus Species
1.93166,Focus Species
1.86,Other Species
3.020000001,Other Species
0.98,Other Species
1.78,Other Species
0.934165827,Focus Species
1.149999999,Other Species
3.262301328,Focus Species
3.358280884,Other Species
1.984952645,Focus Species
1.42468412,Other Species
1.999999999,Other Species
0.90554972,Other Species
1.013418894,Focus Species
1.89487761,Focus Species
3.181772675,Focus Species
3.758365457,Other Species
1.67868,Focus Species
1.69,Other Species
2.102487773,Other Species
1.53187004,Other Species
1.11645053,Focus Species
2.845109854,Other Species
3.104202478,Other Species
3.037137181,Other Species
2.8525,Focus Species
0.5397,Other Species
2.448004137,Focus Species
2.43529,Focus Species
0.99401351,Other Species
3.428980932,Focus Species
2.940220105,Focus Species
2.336661667,Focus Species
-0.0843114,Other Species
1.34,Other Species
0.7632,Other Species
3.196310095,Other Species
1.561396316,Focus Species
1.35262683,Other Species
0.43,Other Species
3.1544,Other Species
1.14986,Other Species
3.19,Other Species
3.33812392,Other Species
1.129213578,Other Species
2.27,Focus Species
2.160000001,Other Species
3.991697186,Focus Species
3.730175687,Focus Species
3.181772675,Focus Species
3.538168889,Focus Species
2.937696614,Focus Species
2.795378422,Focus Species
2.860849952,Focus Species
0.2185692,Other Species
1.728746119,Other Species
0.8376,Other Species
2.726125512,Focus Species
0.51,Other Species
2.309980153,Focus Species
1.96667,Other Species
2.951573047,Other Species
1.405438699,Focus Species
2.60050219,Other Species
0.98196695,Focus Species
3.353100506,Focus Species
2.305710557,Focus Species
1.83999327,Other Species
3.202020324,Focus Species
1.762402731,Other Species
1.35838848,Other Species
0.4386,Focus Species
1.829999876,Other Species
0.56,Other Species
1.74667,Focus Species
1.19,Other Species
2.988420171,Focus Species
1.26983321,Other Species
2.89,Other Species
1.13,Other Species
1.39075804,Other Species
0.2784,Focus Species
3.699036077,Focus Species
1.95506711,Other Species
1.6637606,Other Species
3.627545277,Other Species
1.715,Focus Species
1.29993,Other Species
0.21,Other Species
1.065,Focus Species
1.08234944,Other Species
2.962335049,Focus Species
1.29650712,Other Species
2.20667,Focus Species
2.575611923,Other Species
1.427291536,Other Species
4.107380825,Focus Species
2.08607,Focus Species
1.095,Other Species
1.32017,Other Species
2.694009598,Focus Species
2.338586829,Focus Species
3.57,Other Species
0.1131,Focus Species
0.98597731,Other Species
2.679999999,Other Species
1.27,Other Species
0.71,Focus Species
0.934165827,Focus Species
0.96940796,Focus Species
2.18,Other Species
3.420176702,Other Species
2.27168,Focus Species
2.353785094,Focus Species
1.39236409,Focus Species
1.809999998,Other Species
3.145162508,Other Species
1.1784181,Focus Species
1.86472399,Focus Species
2.593335,Other Species
0.7422896,Other Species
3.070046837,Focus Species
-0.3521402,Other Species
0.91748,Focus Species
1.29171,Other Species
1.561396316,Focus Species
3.094322835,Focus Species
0.438886,Other Species
3.4116,Other Species
1.73667,Focus Species
2.060000002,Other Species
2.640645836,Focus Species
3.342614241,Focus Species
1.365,Other Species
1.05,Other Species
0.87602765,Other Species
1.02393,Focus Species
0.1702,Other Species
3.045363693,Focus Species
2.353785094,Focus Species
3.4529458,Focus Species
0.91748,Focus Species
2.535015661,Other Species
3.53166,Other Species
1.894888448,Other Species
1.30237396,Other Species
3.692075946,Other Species
2.54750881,Other Species
1.128230333,Other Species
3.708366734,Other Species
1.82506103,Other Species
1.88,Other Species
3.390000002,Other Species
2.586181067,Focus Species
2.44667,Focus Species
0.2931259,Other Species
1.62855,Focus Species
2.26,Focus Species
1.757327206,Other Species
1.274045156,Focus Species
1.979,Focus Species
2.428249202,Focus Species
0.96489,Other Species
2.507152818,Focus Species
1.686813123,Other Species
3.32,Focus Species
3.529999999,Other Species
2.09164,Other Species
2.27015354,Focus Species
3.10579982,Other Species
2.4261613,Other Species
1.782116045,Other Species
1.03098007,Other Species
2.207554547,Focus Species
3.020000001,Focus Species
2.049999999,Focus Species
1.322500003,Focus Species
0.85,Other Species
1.03302,Other Species
2.875832323,Focus Species
1.74,Focus Species
2.670000001,Other Species
1.92007,Other Species
2.474922462,Focus Species
0.866091606,Other Species
1.56359039,Focus Species
1.55456,Focus Species
0.479,Other Species
0.5028858,Focus Species
3.079999997,Focus Species
2.71800814,Focus Species
2.16115,Focus Species
3.180159278,Focus Species
1.976019825,Focus Species
0.645,Focus Species
3.07,Focus Species
1.46524471,Other Species
0.6202,Other Species
3.026320767,Focus Species
2.405560592,Focus Species
0.8792648,Other Species
1.3550221,Other Species
3.027776285,Focus Species
1.46022224,Focus Species
1.45667,Focus Species
0.4169,Other Species
3.79,Other Species
0.5498,Focus Species
0.95,Other Species
0.851345949,Other Species
1.84003202,Other Species
2.27722643,Focus Species
1.11991,Other Species
3.591980705,Focus Species
2.540000001,Focus Species
3.330000001,Other Species
0.56,Other Species
1.52823887,Other Species
0.360633092,Focus Species
2.690024545,Focus Species
2.7815455,Other Species
2.937696614,Other Species
3.667657126,Focus Species
0.429699615,Other Species
3.290028792,Other Species
2.82530587,Other Species
1.982015879,Focus Species
0.8397782,Focus Species
3.649999999,Other Species
0.8863394,Other Species
2.175208889,Focus Species
2.286753696,Other Species
1.29755,Focus Species
1.55629876,Other Species
2.44674,Focus Species
1.855684243,Other Species
1.2384426,Focus Species
0.975,Other Species
2.999670916,Other Species
1.08141789,Other Species
3.00667,Focus Species
0.7949,Other Species
0.7623369,Other Species
1.505,Focus Species
3.037137181,Focus Species
0.5831829,Other Species
3.06667,Other Species
2.03241235,Other Species
0.73,Other Species
2.54400522,Other Species
2.598865585,Focus Species
3.36007,Other Species
1.24667,Focus Species
3.990113899,Other Species
1.83992,Focus Species
3.00322575,Focus Species
-0.1325185,Other Species
3.175269329,Focus Species
1.629972178,Other Species
2.296027835,Focus Species
2.97667,Other Species
1.15449803,Focus Species
2.137492768,Focus Species
2.792379259,Other Species
1.675,Focus Species
1.27,Other Species
1.34224827,Other Species
1.29786,Other Species
3.699036077,Focus Species
2.30827,Focus Species
1.90487507,Focus Species
2.236185348,Focus Species
3.460086124,Focus Species
0.758105535,Other Species
1.78022841,Focus Species
2.668020629,Focus Species
2.889999996,Focus Species
0.546472759,Focus Species
0.0745622,Other Species
0.529239883,Other Species
1.88880153,Other Species
2.56,Focus Species
1.923368631,Other Species
2.83486,Focus Species
2.442510578,Focus Species
2.06,Other Species
2.737647012,Focus Species
2.08,Other Species
2.91667,Other Species
1.87721688,Focus Species
0.7433,Focus Species
1.04466499,Other Species
1.24584014,Other Species
1.657648813,Other Species
3.102826282,Focus Species
3.577228557,Focus Species
1.520461219,Focus Species
2.01192547,Other Species
1.14,Other Species
2.75999,Focus Species
0.7550242,Other Species
4.044423056,Other Species
0.752500001,Other Species
1.44667,Focus Species
2.968173198,Focus Species
1.982499999,Focus Species
2.566555272,Other Species
3.074102595,Other Species
3.816671937,Other Species
-0.0518009,Other Species
2.711863524,Other Species
0.5397,Focus Species
3.027776285,Focus Species
0.7053,Other Species
0.7049,Other Species
3.449096639,Other Species
1.17496062,Other Species
2.97083,Focus Species
1.28548145,Other Species
1.78762,Focus Species
1.71002,Other Species
3.300000002,Focus Species
2.17811122,Other Species
1.25545926,Other Species
1.3952,Focus Species
3.910000004,Focus Species
0.6602,Focus Species
0.429699615,Focus Species
1.20723031,Other Species
2.56,Focus Species
2.76851549,Focus Species
1.90673672,Other Species
2.11513899,Focus Species
1.69995,Other Species
0.7960423,Other Species
1.76501972,Focus Species
2.18647,Focus Species
3.404518524,Focus Species
1.48002,Other Species
2.83666,Other Species
3.967290474,Other Species
1.300024246,Other Species
1.793216271,Focus Species
1.204741875,Other Species
-0.1854417,Focus Species
0.643398474,Other Species
-0.0502425,Other Species
0.91,Other Species
1.450000001,Other Species
3.660873421,Other Species
3.134218601,Focus Species
3.547735361,Other Species
1.13,Other Species
1.218286541,Focus Species
3.210244938,Focus Species
1.724227387,Focus Species
0.5397,Focus Species
1.39009923,Other Species
1.24667,Focus Species
2.722013973,Focus Species
0.86900293,Other Species
0.48,Focus Species
0.85920711,Other Species
3.045363693,Focus Species
0.165,Other Species
1.095,Focus Species
3.543402845,Other Species
1.24,Other Species
2.755183688,Other Species
0.5122905,Focus Species
1.5,Other Species
1.67667,Focus Species
2.697493676,Focus Species
2.88117,Other Species
1.94516621,Other Species
2.95811,Other Species
1.18504,Focus Species
0.8,Focus Species
0.5486774,Other Species
1.62929917,Other Species
1.01626591,Other Species
-0.1167399,Other Species
2.3032,Focus Species
0.7253216,Focus Species
3.222499999,Focus Species
2.307975509,Focus Species
1.440000001,Other Species
4.169999998,Other Species
1.92007,Focus Species
0.4464,Focus Species
2.319864907,Focus Species
0.858518133,Other Species
3.15667,Other Species
2.238066544,Focus Species
1.39922381,Other Species
1.1,Other Species
2.44851,Focus Species
0.87506,Other Species
2.56667,Focus Species
1.799999998,Focus Species
0.46,Other Species
0.553,Focus Species
3.15725791,Focus Species
1.39,Other Species
1.969999997,Other Species
2.5016,Focus Species
1.77621,Focus Species
1.04,Focus Species
0.55,Other Species
2.460000004,Focus Species
2.09265864,Other Species
1.49,Other Species
1.53667,Focus Species
3.1226,Other Species
3.596523907,Other Species
3.05103622,Other Species
-0.1039,Focus Species
1.83760118,Other Species
2.92,Other Species
1.89,Other Species
0.8517791,Other Species
2.746005447,Focus Species
3.557240209,Focus Species
1.17804703,Focus Species
1.279514562,Other Species
0.4876956,Other Species
3.087762513,Focus Species
1.843606772,Focus Species
2.830000001,Other Species
0.87599311,Other Species
1.400089592,Other Species
2.699575067,Other Species
3.754464342,Focus Species
3.792763616,Other Species
2.69701,Focus Species
2.38995,Focus Species
1.26782841,Other Species
2.287587702,Focus Species
3.484040453,Focus Species
3.889999999,Other Species
2.72,Other Species
0.295,Other Species
2.96473,Other Species
1.519694144,Focus Species
0.7301,Other Species
2.750000001,Focus Species
1.88727668,Focus Species
1.96,Other Species
0.005,Other Species
3.689302766,Other Species
3.20537993,Focus Species
2.912091641,Focus Species
2.211090821,Other Species
0.4887,Other Species
-0.15,Other Species
1.408418711,Other Species
2.619682856,Focus Species
3.208606439,Focus Species
3.592499503,Focus Species
2.41667,Focus Species
1.68488283,Other Species
0.2582,Focus Species
2.839999999,Other Species
2.864287603,Focus Species
2.65667,Focus Species
3.222259208,Focus Species
3.10031142,Other Species
2.52648,Focus Species
0.4455,Other Species
2.890176696,Focus Species
1.52150819,Other Species
3.683100366,Other Species
1.86,Other Species
3.01283861,Focus Species
1.0959,Focus Species
1.341684695,Other Species
0.3567,Focus Species
1.94597062,Focus Species
3.03733,Other Species
3.180159278,Other Species
1.819449084,Other Species
3.552677915,Other Species
3.257702966,Focus Species
2.033315185,Focus Species
0.6259555,Other Species
1.73735845,Other Species
1.95004777,Other Species
1.669999999,Other Species
3.476040103,Focus Species
2.69721,Focus Species
1.721160657,Focus Species
1.63237905,Focus Species
2.290439236,Focus Species
3.763096034,Other Species
1.09297872,Other Species
2.57005,Focus Species
1.39585355,Other Species
3.20537993,Focus Species
2.114896552,Focus Species
2.197634862,Focus Species
1.452500001,Focus Species
1.04385051,Other Species
0.7317,Other Species
3.679058147,Focus Species
0.7833586,Other Species
2.915142818,Focus Species
1.059999997,Focus Species
0.804479,Other Species
0.6954752,Other Species
3.798401932,Other Species
2.72332,Focus Species
2.08607,Focus Species
1.07,Other Species
3.438194439,Other Species
3.42,Other Species
1.25008,Focus Species
0.626003685,Other Species
0.942137204,Other Species
1.302500001,Focus Species
1.358869853,Other Species
2.277624575,Focus Species
1.752159732,Other Species
0.52,Focus Species
1.780000001,Other Species
1.88003441,Focus Species
2.07667,Focus Species
2.958493028,Focus Species
1.39028992,Focus Species
2.339979416,Focus Species
0.827,Other Species
3.528151774,Focus Species
2.178880901,Focus Species
2.575764832,Focus Species
1.08,Other Species
3.18157,Other Species
2.06,Other Species
1.023153352,Focus Species
3.022086856,Other Species
3.08162,Focus Species
2.16669,Focus Species
1.15494,Other Species
2.81601269,Other Species
0.84065359,Focus Species
2.1779138,Other Species
0.7508,Focus Species
3.606409699,Other Species
1.14,Other Species
2.12263518,Other Species
2.72907,Focus Species
0.7950716,Focus Species
1.45718143,Other Species
0.89482,Other Species
0.709951298,Focus Species
2.860000007,Focus Species
3.699546229,Other Species
-0.2730164,Other Species
3.17059,Other Species
2.81782,Focus Species
1.28839954,Other Species
2.197634862,Focus Species
0.2558,Other Species
2.16,Focus Species
0.5398,Other Species
1.00487114,Other Species
2.27312,Focus Species
1.61982931,Other Species
2.2125218,Other Species
2.784293931,Other Species
0.07,Focus Species
3.05667,Other Species
0.920355773,Other Species
