Mean(z_rock_height),species_cat_01
1.52504,Focus Species
0.8807,Focus Species
1.15505,Focus Species
2.586181067,Focus Species
2.618065923,Focus Species
2.023752657,Focus Species
1.88174,Focus Species
1.992994771,Focus Species
2.443139212,Focus Species
1.66834,Focus Species
3.019999999,Focus Species
2.207351908,Focus Species
3.5757115,Focus Species
3.15667,Focus Species
3.823777948,Focus Species
3.05808993,Focus Species
1.165,Focus Species
0.8234,Focus Species
1.710000003,Focus Species
1.7747348,Focus Species
2.660000002,Focus Species
0.597255,Focus Species
0.99770132,Focus Species
1.520461219,Focus Species
0.761,Focus Species
2.169985568,Focus Species
2.765917503,Focus Species
2.95277,Focus Species
1.3640281,Focus Species
1.365,Focus Species
2.726125512,Focus Species
1.43226684,Focus Species
2.16115,Focus Species
3.281303258,Focus Species
2.52667,Focus Species
0.429699615,Focus Species
0.985,Focus Species
0.94552629,Focus Species
1.262458015,Focus Species
1.662852406,Focus Species
0.6705317,Focus Species
2.94164,Focus Species
1.49,Focus Species
0.3225,Focus Species
2.039999999,Focus Species
2.958540483,Focus Species
1.727441977,Focus Species
2.830059421,Focus Species
2.23667,Focus Species
1.56691,Focus Species
1.37458,Focus Species
1.37458,Focus Species
2.315636751,Focus Species
2.968173198,Focus Species
3.808974656,Focus Species
2.195986956,Focus Species
0.4001,Focus Species
1.57,Focus Species
0.955,Focus Species
0.6372747,Focus Species
1.87667,Focus Species
1.28102,Focus Species
2.737647012,Focus Species
2.009775389,Focus Species
3.552500001,Focus Species
1.16245,Focus Species
2.00360568,Focus Species
3.0339,Focus Species
0.0,Focus Species
2.689999999,Focus Species
3.048207644,Focus Species
1.230165757,Focus Species
2.319864907,Focus Species
0.6383,Focus Species
3.115589305,Focus Species
3.208606439,Focus Species
0.7083,Focus Species
1.44200776,Focus Species
3.814429972,Focus Species
3.265052579,Focus Species
3.524928293,Focus Species
2.55667,Focus Species
0.6668367,Focus Species
3.17683,Focus Species
0.65,Focus Species
1.86382,Focus Species
1.999999999,Focus Species
1.232960823,Focus Species
3.250574977,Focus Species
1.86,Focus Species
3.20077367,Focus Species
0.54,Focus Species
0.379999995,Focus Species
2.917680206,Focus Species
1.67868,Focus Species
2.033650722,Focus Species
3.552677915,Focus Species
1.53993585,Focus Species
2.86667,Focus Species
2.046670659,Focus Species
2.852919527,Focus Species
2.85667,Focus Species
3.092119709,Focus Species
1.70689,Focus Species
2.0741865,Focus Species
1.24667,Focus Species
2.573413977,Focus Species
2.962698767,Focus Species
1.87,Focus Species
3.018576344,Focus Species
3.268861685,Focus Species
2.9152766,Focus Species
1.19420907,Focus Species
1.39135,Focus Species
2.78999,Focus Species
2.04667,Focus Species
2.95167,Focus Species
2.60522,Focus Species
0.614436117,Focus Species
0.7176855,Focus Species
2.109999999,Focus Species
2.53667,Focus Species
2.646030728,Focus Species
2.728074147,Focus Species
3.259008687,Focus Species
2.919653745,Focus Species
2.180088249,Focus Species
3.190010869,Focus Species
3.855058696,Focus Species
2.666247733,Focus Species
2.950991247,Focus Species
1.84835,Focus Species
2.544297932,Focus Species
2.82667,Focus Species
3.525784431,Focus Species
1.4,Focus Species
3.075323369,Focus Species
0.5498,Focus Species
1.50021,Focus Species
0.5442,Focus Species
-0.0246492,Focus Species
1.50978,Focus Species
1.23299,Focus Species
2.236185348,Focus Species
3.03343,Focus Species
1.46354,Focus Species
1.12,Focus Species
2.95277,Focus Species
2.674687839,Focus Species
2.490000001,Focus Species
1.359999998,Focus Species
3.736030449,Focus Species
2.985660193,Focus Species
3.267395448,Focus Species
2.53667,Focus Species
1.53770736,Focus Species
0.89017,Focus Species
2.459981401,Focus Species
2.456349863,Focus Species
2.353785094,Focus Species
1.864952076,Focus Species
1.365,Focus Species
2.706824156,Focus Species
-0.195,Focus Species
2.920126284,Focus Species
2.039514376,Focus Species
0.6405,Focus Species
1.719322776,Focus Species
2.55667,Focus Species
2.670008346,Focus Species
0.0806252,Focus Species
3.263298348,Focus Species
2.92667,Focus Species
2.797611865,Focus Species
1.21,Focus Species
3.440330592,Focus Species
2.64801698,Focus Species
2.070000001,Focus Species
1.89888,Focus Species
0.811877467,Focus Species
2.754567009,Focus Species
3.255725785,Focus Species
1.115,Focus Species
2.22669596,Focus Species
1.982961664,Focus Species
1.46,Focus Species
3.497296778,Focus Species
0.6626,Focus Species
2.373328984,Focus Species
0.4464,Focus Species
2.822655898,Focus Species
1.53339,Focus Species
0.803498,Focus Species
2.96852,Focus Species
0.81988829,Focus Species
0.300027403,Focus Species
3.085853135,Focus Species
2.152059875,Focus Species
2.599999999,Focus Species
2.55667,Focus Species
1.64,Focus Species
0.515,Focus Species
2.845209817,Focus Species
3.027776285,Focus Species
2.175208889,Focus Species
3.04667,Focus Species
1.1725,Focus Species
1.74018899,Focus Species
2.51667,Focus Species
3.074096117,Focus Species
1.90003031,Focus Species
0.761,Focus Species
3.18662,Focus Species
1.23013584,Focus Species
0.4867,Focus Species
1.56691,Focus Species
2.78667,Focus Species
0.805,Focus Species
0.94,Focus Species
3.189166934,Focus Species
1.17003,Focus Species
1.37667,Focus Species
3.73282859,Focus Species
2.254026297,Focus Species
0.8084888,Focus Species
2.833462184,Focus Species
3.089999998,Focus Species
3.73282859,Focus Species
0.5383,Focus Species
2.30667,Focus Species
3.543402845,Focus Species
2.63879,Focus Species
3.453028578,Focus Species
3.840349514,Focus Species
2.18593,Focus Species
1.25824,Focus Species
2.879839457,Focus Species
1.79487963,Focus Species
3.460936514,Focus Species
3.102241143,Focus Species
2.6525,Focus Species
3.053610423,Focus Species
1.02492,Focus Species
3.100000002,Focus Species
2.380000003,Focus Species
0.23,Focus Species
1.782561706,Focus Species
3.026509952,Focus Species
2.49667,Focus Species
1.265,Focus Species
3.282309886,Focus Species
2.958540483,Focus Species
0.955,Focus Species
3.11675,Focus Species
3.546856663,Focus Species
3.262301328,Focus Species
2.0137,Focus Species
3.222499999,Focus Species
3.800133428,Focus Species
1.72403,Focus Species
3.026184217,Focus Species
3.181530898,Focus Species
2.19598157,Focus Species
2.048911802,Focus Species
2.809999996,Focus Species
2.49175,Focus Species
1.96164,Focus Species
2.15,Focus Species
2.1232,Focus Species
0.81,Focus Species
1.13814136,Focus Species
2.694009598,Focus Species
2.275329866,Focus Species
1.59482916,Focus Species
2.98667,Focus Species
3.279126074,Focus Species
1.09776,Focus Species
3.833630873,Focus Species
2.27166,Focus Species
1.355,Focus Species
0.6598,Focus Species
3.218399075,Focus Species
1.11089,Focus Species
3.03667,Focus Species
2.632500003,Focus Species
2.20376681,Focus Species
1.5591,Focus Species
1.503416846,Focus Species
0.7838,Focus Species
2.261491205,Focus Species
3.00322575,Focus Species
2.38,Focus Species
3.782453915,Focus Species
2.02531925,Focus Species
2.924135717,Focus Species
0.215,Focus Species
0.856048621,Focus Species
2.07174,Focus Species
2.272725733,Focus Species
1.72667,Focus Species
3.180000002,Focus Species
1.830000001,Focus Species
2.24461,Focus Species
1.256713792,Other Species
2.43304,Other Species
1.247560531,Other Species
1.15505,Other Species
1.81580125,Other Species
1.53888478,Other Species
1.433374228,Other Species
0.165,Other Species
1.62390776,Other Species
1.74515815,Other Species
1.03,Other Species
1.757327206,Other Species
1.682733358,Other Species
1.75,Other Species
3.47,Other Species
0.8026346,Other Species
2.62667,Other Species
4.060000002,Other Species
-0.2241,Other Species
3.08173787,Other Species
1.740000002,Other Species
1.12868171,Other Species
-0.12,Other Species
1.620000003,Other Species
1.77621,Other Species
2.69667,Other Species
1.27371371,Other Species
3.028291059,Other Species
1.65028306,Other Species
2.56,Other Species
1.11987261,Other Species
0.98,Other Species
1.22,Other Species
0.722186,Other Species
0.485,Other Species
1.44431795,Other Species
4.153526577,Other Species
2.4,Other Species
1.50986,Other Species
-0.45,Other Species
3.990113899,Other Species
0.92524,Other Species
1.67066186,Other Species
2.50676674,Other Species
2.726191694,Other Species
2.059999999,Other Species
3.180000001,Other Species
3.05473,Other Species
1.37284192,Other Species
1.69,Other Species
3.092364288,Other Species
1.39922381,Other Species
2.56747721,Other Species
0.7795791,Other Species
-0.1953736,Other Species
1.36,Other Species
2.8555,Other Species
1.73168,Other Species
1.39,Other Species
3.2,Other Species
1.77,Other Species
1.35991,Other Species
0.701528561,Other Species
1.53505,Other Species
0.25,Other Species
3.651241613,Other Species
3.433781105,Other Species
1.15,Other Species
1.935078518,Other Species
-0.1480519,Other Species
0.6202,Other Species
1.79,Other Species
0.74,Other Species
2.370108839,Other Species
2.56247433,Other Species
0.6259555,Other Species
3.680000002,Other Species
3.00132,Other Species
0.3289468,Other Species
2.779999998,Other Species
1.3095,Other Species
2.54001592,Other Species
2.685218266,Other Species
1.66519507,Other Species
1.419999998,Other Species
3.086105883,Other Species
-0.2285054,Other Species
2.580000001,Other Species
3.19402546,Other Species
0.99179457,Other Species
0.7039866,Other Species
1.19491611,Other Species
0.47,Other Species
0.8284349,Other Species
2.56,Other Species
3.106580995,Other Species
1.68,Other Species
3.53883643,Other Species
1.90893875,Other Species
-0.4133515,Other Species
1.15529,Other Species
1.09516,Other Species
2.88204,Other Species
3.807848616,Other Species
-0.0138181,Other Species
1.32074287,Other Species
3.27410479,Other Species
2.10005103,Other Species
3.986062518,Other Species
1.5902465,Other Species
0.93288666,Other Species
2.009999999,Other Species
0.63,Other Species
3.168122503,Other Species
3.624494104,Other Species
0.5388396,Other Species
0.63,Other Species
2.11270093,Other Species
1.8653693,Other Species
1.333781919,Other Species
3.002500001,Other Species
2.95882,Other Species
2.21,Other Species
2.886046263,Other Species
-0.635,Other Species
1.27096,Other Species
0.63,Other Species
1.66869808,Other Species
3.33812392,Other Species
3.850000001,Other Species
3.638480684,Other Species
2.58280256,Other Species
3.220194039,Other Species
1.44667,Other Species
1.27,Other Species
1.180656402,Other Species
1.554142689,Other Species
1.3233,Other Species
1.50633026,Other Species
2.47976,Other Species
1.8954268,Other Species
1.89983507,Other Species
-0.2051437,Other Species
2.48092,Other Species
2.370108839,Other Species
2.009999999,Other Species
2.024389596,Other Species
1.292561875,Other Species
2.21,Other Species
1.15505,Other Species
1.14,Other Species
1.0851,Other Species
2.260000001,Other Species
0.7100422,Other Species
1.549505986,Other Species
1.30765483,Other Species
1.65028306,Other Species
1.68,Other Species
0.644469704,Other Species
3.187116469,Other Species
-0.4004068,Other Species
1.0369,Other Species
1.82191355,Other Species
1.49302,Other Species
1.01987854,Other Species
1.46373049,Other Species
2.93667,Other Species
0.0367,Other Species
1.17167153,Other Species
1.03667,Other Species
2.03,Other Species
2.05637,Other Species
1.90000688,Other Species
0.6488166,Other Species
1.089243746,Other Species
3.960009516,Other Species
0.7352,Other Species
0.33,Other Species
1.7598,Other Species
1.19474,Other Species
0.8448,Other Species
1.25502305,Other Species
1.095,Other Species
1.01005,Other Species
0.61,Other Species
3.265057771,Other Species
0.83279944,Other Species
1.879999999,Other Species
3.102241143,Other Species
0.7833586,Other Species
2.272725733,Other Species
2.869999999,Other Species
2.28667,Other Species
0.879999998,Other Species
2.309733027,Other Species
-0.118032,Other Species
2.380000003,Other Species
2.52014,Other Species
1.08763906,Other Species
1.40681545,Other Species
0.81,Other Species
3.819681016,Other Species
0.077627526,Other Species
0.849789973,Other Species
3.687909855,Other Species
0.8314068,Other Species
0.7949,Other Species
0.98,Other Species
1.549505986,Other Species
0.577310033,Other Species
3.248457709,Other Species
3.344880919,Other Species
1.26407372,Other Species
1.006719205,Other Species
3.48667,Other Species
2.55999066,Other Species
0.931295284,Other Species
0.87,Other Species
1.656885251,Other Species
1.715,Other Species
2.950000001,Other Species
1.5,Other Species
2.87665664,Other Species
0.663,Other Species
1.00009,Other Species
3.05324,Other Species
0.882987455,Other Species
0.81988829,Other Species
0.798730141,Other Species
0.481379499,Other Species
1.68488283,Other Species
2.37667,Other Species
0.8219458,Other Species
1.695,Other Species
3.534355122,Other Species
4.265010197,Other Species
1.45974939,Other Species
2.04015382,Other Species
1.24,Other Species
1.782116045,Other Species
3.409999996,Other Species
2.83466459,Other Species
1.87257,Other Species
0.87,Other Species
2.033650722,Other Species
1.04,Other Species
1.58206784,Other Species
3.759074236,Other Species
2.070000001,Other Species
2.175219374,Other Species
0.938502089,Other Species
0.6794065,Other Species
1.71003,Other Species
2.115199604,Other Species
0.5195,Other Species
3.565025286,Other Species
2.64484,Other Species
1.27825161,Other Species
2.82,Other Species
-0.015,Other Species
3.01066,Other Species
1.287878728,Other Species
1.737438713,Other Species
3.447786802,Other Species
1.32160231,Other Species
0.564988127,Other Species
0.88534143,Other Species
2.43,Other Species
1.22734386,Other Species
3.599999998,Other Species
0.7433299,Other Species
0.86518643,Other Species
1.56238305,Other Species
0.999999998,Other Species
1.292561875,Other Species
1.10674858,Other Species
2.92,Other Species
1.04915718,Other Species
2.48536304,Other Species
1.103219619,Other Species
1.86496263,Other Species
1.63,Other Species
1.454615927,Other Species
1.13637,Other Species
1.02340056,Other Species
3.699999998,Other Species
0.357,Other Species
2.879839457,Other Species
0.5284,Other Species
1.49320061,Other Species
3.180000002,Other Species
0.7508,Other Species
1.49979472,Other Species
1.03715,Other Species
0.7429495,Other Species
1.40713126,Other Species
1.98003296,Other Species
1.13,Other Species
0.8383642,Other Species
2.811213686,Other Species
-0.3755232,Other Species
1.274898565,Other Species
0.890000001,Other Species
3.23667,Other Species
0.6278852,Other Species
1.799999998,Other Species
0.99539554,Other Species
1.06008,Other Species
1.98795894,Other Species
1.2601,Other Species
-0.202262,Other Species
3.24667,Other Species
1.935959,Other Species
2.448004137,Other Species
3.15667,Other Species
0.98,Other Species
3.32,Other Species
0.528403,Other Species
1.96667,Other Species
1.630260464,Other Species
1.78178493,Other Species
2.670000001,Other Species
0.91139,Other Species
1.299759606,Other Species
2.304021995,Other Species
1.98385947,Other Species
1.23629404,Other Species
1.75,Other Species
2.86165,Other Species
1.5591,Other Species
1.60964,Other Species
3.850175115,Other Species
0.727206913,Other Species
1.63,Other Species
0.469999999,Other Species
2.22667,Other Species
1.35991,Other Species
1.0959,Other Species
0.984161632,Other Species
2.679999999,Other Species
3.562193058,Other Species
-0.3524922,Other Species
1.52531309,Other Species
2.75999,Other Species
0.9310149,Other Species
1.37802,Other Species
2.68852,Other Species
1.74018899,Other Species
1.747836836,Other Species
0.69,Other Species
1.488772636,Other Species
1.48,Other Species
0.26,Other Species
0.861750008,Other Species
3.300497544,Other Species
1.35991,Other Species
1.065,Other Species
1.72,Other Species
1.59540901,Other Species
2.511661034,Other Species
2.510263682,Other Species
2.13,Other Species
1.4,Other Species
1.56,Other Species
1.22021351,Other Species
0.999999998,Other Species
3.137522178,Other Species
0.6889089,Other Species
1.779864899,Other Species
1.26967452,Other Species
3.084499496,Other Species
1.67557606,Other Species
0.5627,Other Species
3.05667,Other Species
0.34160062,Other Species
3.98311156,Other Species
2.68452,Other Species
1.83165876,Other Species
0.6897415,Other Species
3.265057771,Other Species
2.994960128,Other Species
1.602194121,Other Species
1.18846999,Other Species
-0.1340441,Other Species
2.237558244,Other Species
1.75,Other Species
2.02001954,Other Species
3.596446123,Other Species
1.459710235,Other Species
0.97058,Other Species
3.67835647,Other Species
2.11,Other Species
0.392441967,Other Species
1.79518016,Other Species
2.87235,Other Species
1.3952,Other Species
3.591980705,Other Species
0.99508275,Other Species
0.5194943,Other Species
1.13814136,Other Species
0.3127595,Other Species
3.149489364,Other Species
0.709999999,Other Species
1.616965294,Other Species
3.48667,Other Species
1.799651521,Other Species
1.6,Other Species
-0.0807654,Other Species
3.80530615,Other Species
0.98,Other Species
3.570201292,Other Species
1.86,Other Species
1.352892536,Other Species
1.39,Other Species
3.10665,Other Species
2.225,Other Species
2.609780964,Other Species
3.222880113,Other Species
3.07144101,Other Species
3.72201687,Other Species
0.98597731,Other Species
-0.2498748,Other Species
1.246348376,Other Species
-0.3621233,Other Species
2.465,Other Species
0.6707821,Other Species
1.27995,Other Species
3.750000001,Other Species
1.92008757,Other Species
1.809999999,Other Species
3.909999998,Other Species
2.9026,Other Species
0.539999999,Other Species
0.61,Other Species
1.49056226,Other Species
0.5589136,Other Species
3.979963608,Other Species
0.962376831,Other Species
0.2103676,Other Species
1.589965437,Other Species
0.56,Other Species
3.219538667,Other Species
1.6428393,Other Species
1.37,Other Species
0.532679,Other Species
1.88,Other Species
2.11516897,Other Species
1.757327206,Other Species
1.41,Other Species
1.52531309,Other Species
0.1781338,Other Species
1.71,Other Species
3.35667,Other Species
0.6908782,Other Species
1.0774265,Other Species
2.425,Other Species
2.690164284,Other Species
0.78,Other Species
1.42726,Other Species
3.46,Other Species
1.28102,Other Species
0.7425,Other Species
1.88,Other Species
1.37594061,Other Species
3.1681,Other Species
3.00175,Other Species
1.58327983,Other Species
1.55024,Other Species
1.35,Other Species
1.061471325,Other Species
0.7607,Other Species
-0.2730164,Other Species
2.048911802,Other Species
1.35779917,Other Species
3.611277583,Other Species
1.189999999,Other Species
1.74761229,Other Species
1.150000001,Other Species
3.655160021,Other Species
3.08162,Other Species
2.213935354,Other Species
3.313394965,Other Species
1.13,Other Species
1.18,Other Species
1.06621269,Other Species
4.260000004,Other Species
0.5402,Other Species
1.16365,Other Species
1.27,Other Species
1.021034722,Other Species
2.390687175,Other Species
1.32,Other Species
1.91,Other Species
3.220037301,Other Species
0.96489,Other Species
0.21,Other Species
2.905,Other Species
1.6829014,Other Species
1.15,Other Species
2.25,Other Species
1.45564655,Other Species
3.780124942,Other Species
1.586955324,Other Species
3.659726147,Other Species
2.5,Other Species
1.88494929,Other Species
3.651579524,Other Species
1.766250004,Other Species
2.46655441,Other Species
0.6873488,Other Species
1.88497825,Other Species
0.78,Other Species
2.38537,Other Species
2.9152766,Other Species
4.107380825,Other Species
0.4117,Other Species
1.55427041,Other Species
1.97,Other Species
1.33918894,Other Species
1.58513461,Other Species
0.21,Other Species
-0.47,Other Species
0.513,Other Species
1.39,Other Species
1.172464765,Other Species
2.454166429,Other Species
2.810930193,Other Species
2.905,Other Species
1.751886535,Other Species
1.93304,Other Species
3.412520509,Other Species
1.29171,Other Species
2.939999999,Other Species
1.3052,Other Species
0.863851937,Other Species
1.732467826,Other Species
2.830000001,Other Species
1.685,Other Species
1.554280391,Other Species
2.09,Other Species
2.33548749,Other Species
1.713872737,Other Species
1.41299,Other Species
1.22829494,Other Species
1.697130548,Other Species
0.6026,Other Species
1.82667,Other Species
1.26983321,Other Species
1.475,Other Species
0.13,Other Species
2.249999999,Other Species
1.15494,Other Species
2.148759264,Other Species
2.96495,Other Species
1.05858,Other Species
1.998644614,Other Species
0.809538928,Other Species
0.802500001,Other Species
2.920123356,Other Species
2.260000001,Other Species
0.735056,Other Species
-0.3975,Other Species
3.20667,Other Species
1.309966423,Other Species
2.13737486,Other Species
-0.080435,Other Species
3.421077347,Other Species
3.699999999,Other Species
1.040154392,Other Species
1.75995,Other Species
2.30667,Other Species
1.34,Other Species
1.11456,Other Species
0.61,Other Species
3.288868012,Other Species
1.87221479,Other Species
3.305331168,Other Species
0.7533037,Other Species
1.12646434,Other Species
0.914537552,Other Species
2.19,Other Species
1.570338491,Other Species
2.9831,Other Species
2.87171,Other Species
2.115949079,Other Species
1.6854,Other Species
0.922500003,Other Species
-0.195,Other Species
1.068287488,Other Species
2.5,Other Species
1.895657069,Other Species
0.7949,Other Species
3.307552347,Other Species
1.860000002,Other Species
2.11237525,Other Species
1.99515903,Other Species
2.2885072,Other Species
2.031989575,Other Species
3.85,Other Species
0.3351,Other Species
0.87471,Other Species
1.03,Other Species
0.62,Other Species
2.5,Other Species
1.284627585,Other Species
0.620000001,Other Species
0.8314068,Other Species
1.75204294,Other Species
0.31,Other Species
1.42488678,Other Species
3.01894,Other Species
0.86601295,Other Species
0.829999999,Other Species
1.30521165,Other Species
3.376165117,Other Species
0.83727,Other Species
0.695,Other Species
0.0861,Other Species
0.699757578,Other Species
1.88012507,Other Species
1.559282906,Other Species
3.390072429,Other Species
1.075004458,Other Species
2.815787435,Other Species
1.21,Other Species
2.07003158,Other Species
1.879914901,Other Species
1.225248464,Other Species
1.95971715,Other Species
1.24597497,Other Species
1.13237389,Other Species
0.918824254,Other Species
3.20667,Other Species
-0.102721,Other Species
1.77795798,Other Species
1.68729319,Other Species
1.36165,Other Species
0.419,Other Species
1.453452143,Other Species
1.124564575,Other Species
1.63,Other Species
1.14,Other Species
1.670000001,Other Species
0.9346635,Other Species
0.789222178,Other Species
1.69463903,Other Species
0.89482,Other Species
1.749395464,Other Species
3.414031738,Other Species
4.020000002,Other Species
2.665083781,Other Species
1.0199364,Other Species
1.3,Other Species
1.164001394,Other Species
4.029999996,Other Species
3.435870735,Other Species
1.87,Other Species
0.81,Other Species
3.146781645,Other Species
3.19312264,Other Species
2.10383924,Other Species
0.739771844,Other Species
1.33,Other Species
1.699999999,Other Species
1.62108148,Other Species
2.32,Other Species
0.4086402,Other Species
2.21069,Other Species
2.11526415,Other Species
0.97862423,Other Species
1.65667,Other Species
-0.0849669,Other Species
3.53166,Other Species
0.59,Other Species
0.1751586,Other Species
3.207165469,Other Species
1.38,Other Species
2.414164125,Other Species
3.115589305,Other Species
2.5,Other Species
3.26,Other Species
2.23,Other Species
3.8,Other Species
1.40961117,Other Species
0.574986806,Other Species
1.69,Other Species
0.94,Other Species
-0.0393917,Other Species
3.853651053,Other Species
1.96236523,Other Species
1.13987261,Other Species
1.3428991,Other Species
1.61714765,Other Species
2.720026232,Other Species
0.438886,Other Species
1.019999999,Other Species
1.05528,Other Species
1.06566394,Other Species
1.895657069,Other Species
0.005000597,Other Species
2.744823488,Other Species
2.05356265,Other Species
0.6599,Other Species
3.139999998,Other Species
0.7469215,Other Species
0.83,Other Species
-0.079999999,Other Species
1.38,Other Species
1.26387363,Other Species
1.18,Other Species
0.3887,Other Species
0.6796173,Other Species
0.76,Other Species
1.68,Other Species
0.98425197,Other Species
1.12472876,Other Species
1.96,Other Species
3.420176702,Other Species
1.78517873,Other Species
-0.3003574,Other Species
0.97495,Other Species
1.82739901,Other Species
1.11,Other Species
1.656885251,Other Species
0.3998,Other Species
1.52761389,Other Species
0.8243584,Other Species
1.405438699,Other Species
1.19518,Other Species
0.4647,Other Species
0.91693066,Other Species
2.929789626,Other Species
1.75,Other Species
1.131340134,Other Species
1.84754418,Other Species
0.1708,Other Species
2.96496,Other Species
3.659037343,Other Species
0.8376,Other Species
1.68140365,Other Species
1.039846635,Other Species
1.03097,Other Species
0.6646481,Other Species
1.178412334,Other Species
1.721228537,Other Species
1.4417356,Other Species
3.43701837,Other Species
3.34,Other Species
1.86436134,Other Species
2.31,Other Species
2.630242489,Other Species
1.358869853,Other Species
1.86346238,Other Species
3.241652648,Other Species
1.161867043,Other Species
0.90678593,Other Species
2.851913704,Other Species
1.34,Other Species
2.003323151,Other Species
0.5449,Other Species
1.64957142,Other Species
1.66861717,Other Species
4.420000001,Other Species
2.754567009,Other Species
1.865144342,Other Species
1.49,Other Species
2.90159,Other Species
2.770056291,Other Species
0.67,Other Species
1.21172,Other Species
1.25523,Other Species
0.699757578,Other Species
1.54850175,Other Species
0.8,Other Species
3.319142977,Other Species
2.792659953,Other Species
0.906457963,Other Species
3.455111601,Other Species
0.7552,Other Species
1.28317556,Other Species
0.375,Other Species
3.499999999,Other Species
3.513085164,Other Species
0.83,Other Species
0.74,Other Species
1.909999997,Other Species
0.66,Other Species
1.69046729,Other Species
1.79292278,Other Species
1.47,Other Species
1.89949,Other Species
1.68736155,Other Species
1.38459763,Other Species
1.070230817,Other Species
0.56,Other Species
1.120705398,Other Species
3.735085648,Other Species
3.16,Other Species
1.42882779,Other Species
3.376165117,Other Species
0.935776168,Other Species
0.845088102,Other Species
0.6851,Other Species
1.53505,Other Species
1.32777187,Other Species
0.8325,Other Species
0.90502,Other Species
3.612739696,Other Species
1.13637,Other Species
1.285856787,Other Species
1.154556365,Other Species
1.23501,Other Species
2.560896913,Other Species
1.256713792,Other Species
2.43529,Other Species
2.5367,Other Species
-0.0499,Other Species
2.96495,Other Species
2.530331793,Other Species
1.15,Other Species
1.29,Other Species
2.270735628,Other Species
1.144554882,Other Species
2.936078606,Other Species
3.760053805,Other Species
1.93,Other Species
1.95,Other Species
1.47985,Other Species
0.83,Other Species
1.36478798,Other Species
0.6888,Other Species
2.214543819,Other Species
1.570000001,Other Species
0.3332223,Other Species
1.57513233,Other Species
3.224135227,Other Species
1.48631157,Other Species
0.175,Other Species
3.03706,Other Species
2.10503821,Other Species
2.27342,Other Species
0.556156152,Other Species
0.2438257,Other Species
2.37,Other Species
0.4376276,Other Species
0.2558,Other Species
1.25799047,Other Species
0.939999999,Other Species
1.42537,Other Species
3.231788277,Other Species
1.30832,Other Species
3.23,Other Species
1.42594869,Other Species
3.054813684,Other Species
2.07531191,Other Species
0.5,Other Species
0.93048105,Other Species
1.57,Other Species
0.86518643,Other Species
0.359999998,Other Species
0.936154093,Other Species
3.018576344,Other Species
2.21019745,Other Species
0.379,Other Species
2.10018457,Other Species
1.31549973,Other Species
1.418656115,Other Species
0.8153251,Other Species
3.552537375,Other Species
2.97667,Other Species
2.07253835,Other Species
0.759,Other Species
-0.2490917,Other Species
0.88641141,Other Species
2.45494471,Other Species
0.9425,Other Species
2.6449,Other Species
1.249999999,Other Species
1.502571931,Other Species
2.52648,Other Species
1.762402731,Other Species
-0.0518009,Other Species
1.09516,Other Species
0.6201,Other Species
4.420000001,Other Species
0.66,Other Species
1.89752525,Other Species
1.25128255,Other Species
3.660873421,Other Species
0.5731369,Other Species
1.09359045,Other Species
3.488017419,Other Species
0.824124819,Other Species
0.5650827,Other Species
3.02666,Other Species
2.42026468,Other Species
2.60522,Other Species
4.082044844,Other Species
2.88030273,Other Species
1.53306141,Other Species
1.665,Other Species
3.417128559,Other Species
0.700000002,Other Species
2.313899342,Other Species
2.245072271,Other Species
1.566855359,Other Species
2.65643,Other Species
1.07,Other Species
3.359736075,Other Species
0.91139,Other Species
3.39,Other Species
3.222880113,Other Species
1.13,Other Species
2.050000001,Other Species
0.58,Other Species
3.596523907,Other Species
2.711863524,Other Species
0.7323743,Other Species
-0.0652867,Other Species
2.09739937,Other Species
1.39496,Other Species
3.43962146,Other Species
3.470000001,Other Species
0.63633,Other Species
2.75,Other Species
2.284545297,Other Species
3.02697,Other Species
3.152864429,Other Species
2.779999998,Other Species
0.779532804,Other Species
1.49502407,Other Species
2.05505106,Other Species
3.67,Other Species
3.530000002,Other Species
1.67989554,Other Species
2.69252,Other Species
1.36006,Other Species
2.27342,Other Species
1.95,Other Species
0.6623285,Other Species
3.292380525,Other Species
1.35777547,Other Species
1.28,Other Species
1.73937924,Other Species
2.152500992,Other Species
0.700000002,Other Species
1.018136998,Other Species
-0.4330907,Other Species
1.63541948,Other Species
1.65212905,Other Species
1.3748868,Other Species
0.8112968,Other Species
3.750741505,Other Species
2.87235,Other Species
1.61505055,Other Species
0.771589877,Other Species
3.879999998,Other Species
3.32,Other Species
3.683100366,Other Species
1.17489,Other Species
0.913900447,Other Species
1.26407372,Other Species
2.287783132,Other Species
1.454615927,Other Species
2.114896552,Other Species
2.36022915,Other Species
1.934230795,Other Species
3.659999997,Other Species
1.53,Other Species
1.68,Other Species
1.06008,Other Species
3.60667,Other Species
2.360000001,Other Species
3.128954219,Other Species
3.355881878,Other Species
1.514647627,Other Species
3.579075821,Other Species
0.4660251,Other Species
1.31199502,Other Species
2.694789499,Other Species
2.01739113,Other Species
1.84,Other Species
0.5856837,Other Species
0.481379499,Other Species
2.32516753,Other Species
2.3618823,Other Species
0.265,Other Species
1.81,Other Species
0.850000001,Other Species
3.882808411,Other Species
1.61729167,Other Species
4.010132807,Other Species
1.069606343,Other Species
2.20971916,Other Species
0.709999999,Other Species
1.77998106,Other Species
3.50912,Other Species
3.852327837,Other Species
3.79,Other Species
1.249999999,Other Species
1.529999999,Other Species
3.226790576,Other Species
