Mean(z_rock_height),species_cat_02
0.759999999,Egregia menziesii
1.21366,Mytilus californianus
1.724524806,Mytilus californianus
2.867905008,Mytilus californianus
1.80998351,Anthopleura elegantissima
1.258934357,Mytilus californianus
0.905,Egregia menziesii
2.469999999,Pollicipes polymerus
2.96496,Balanus glandula
2.16,Balanus glandula
1.84653,Mytilus californianus
1.13834,Mytilus californianus
2.025202834,Pollicipes polymerus
1.23501,Pollicipes polymerus
0.70993224,Egregia menziesii
2.901334722,Anthopleura elegantissima
0.42,Egregia menziesii
1.1,Balanus glandula
0.705,Egregia menziesii
2.498374724,Pollicipes polymerus
-0.1640127,Egregia menziesii
1.920000001,Mytilus californianus
2.69667,Mytilus californianus
2.68852,Balanus glandula
2.13,Pollicipes polymerus
2.273368989,Anthopleura elegantissima
3.226790576,Mytilus californianus
0.55,Egregia menziesii
1.61517552,Mytilus californianus
1.16521,Egregia menziesii
1.954100246,Pollicipes polymerus
1.144493675,Egregia menziesii
1.59667,Pollicipes polymerus
2.460000001,Pollicipes polymerus
1.302500001,Anthopleura elegantissima
1.535,Mytilus californianus
0.515,Mytilus californianus
1.87221867,Mytilus californianus
1.23900726,Egregia menziesii
3.202608846,Mytilus californianus
3.552677915,Balanus glandula
1.843606772,Mytilus californianus
1.16167,Pollicipes polymerus
2.690037572,Pollicipes polymerus
0.7632,Egregia menziesii
0.88836,Egregia menziesii
1.87503,Mytilus californianus
0.410000001,Egregia menziesii
3.234511395,Balanus glandula
0.449697508,Egregia menziesii
2.273368989,Anthopleura elegantissima
1.55,Mytilus californianus
1.604170663,Anthopleura elegantissima
1.883395837,Pollicipes polymerus
2.45572687,Mytilus californianus
3.347044151,Balanus glandula
1.0852547,Mytilus californianus
1.861988498,Mytilus californianus
1.872743985,Balanus glandula
2.3,Pollicipes polymerus
2.084512764,Anthopleura elegantissima
2.16043,Mytilus californianus
2.120832256,Pollicipes polymerus
-0.1640127,Egregia menziesii
2.42,Anthopleura elegantissima
1.1,Anthopleura elegantissima
2.697493676,Balanus glandula
2.216823051,Pollicipes polymerus
2.78011669,Balanus glandula
0.5445,Egregia menziesii
2.260272441,Mytilus californianus
0.4464,Anthopleura elegantissima
2.04667,Pollicipes polymerus
2.1284,Balanus glandula
0.0044,Egregia menziesii
2.744823488,Pollicipes polymerus
3.564690525,Balanus glandula
2.180088249,Pollicipes polymerus
0.29,Egregia menziesii
0.98028094,Anthopleura elegantissima
0.50691,Egregia menziesii
1.215,Pollicipes polymerus
1.133027448,Egregia menziesii
2.23992795,Mytilus californianus
1.4,Pollicipes polymerus
3.152864429,Balanus glandula
2.540000001,Pollicipes polymerus
1.23501,Pollicipes polymerus
1.29022,Egregia menziesii
0.499807172,Egregia menziesii
1.80998351,Anthopleura elegantissima
1.830000002,Mytilus californianus
2.43668,Pollicipes polymerus
2.006656514,Anthopleura elegantissima
1.22498,Pollicipes polymerus
1.23031,Pollicipes polymerus
2.916198884,Anthopleura elegantissima
3.620000001,Balanus glandula
2.126631996,Mytilus californianus
3.085689721,Pollicipes polymerus
1.901360781,Mytilus californianus
2.180088249,Pollicipes polymerus
0.444424112,Egregia menziesii
0.90497092,Anthopleura elegantissima
2.21,Anthopleura elegantissima
1.83164,Mytilus californianus
1.88,Balanus glandula
0.4386,Pollicipes polymerus
2.47,Balanus glandula
1.46,Mytilus californianus
1.31581,Mytilus californianus
2.01118436,Anthopleura elegantissima
0.53,Egregia menziesii
3.112129074,Balanus glandula
1.13667,Pollicipes polymerus
0.4559,Pollicipes polymerus
1.37,Pollicipes polymerus
3.485593891,Pollicipes polymerus
0.705,Mytilus californianus
1.37911,Mytilus californianus
1.22766,Mytilus californianus
-0.2019493,Egregia menziesii
2.958802194,Pollicipes polymerus
2.08607,Mytilus californianus
1.249999999,Anthopleura elegantissima
0.629819949,Egregia menziesii
0.7607,Egregia menziesii
1.13,Egregia menziesii
1.4177308,Pollicipes polymerus
0.6,Egregia menziesii
3.149489364,Pollicipes polymerus
1.89983507,Mytilus californianus
-0.12,Egregia menziesii
3.447786802,Balanus glandula
0.5255235,Anthopleura elegantissima
1.28152392,Pollicipes polymerus
1.0993209,Anthopleura elegantissima
3.066824,Balanus glandula
3.819681016,Anthopleura elegantissima
0.6372747,Mytilus californianus
2.941433111,Balanus glandula
2.29071,Mytilus californianus
1.64515293,Anthopleura elegantissima
2.44667,Mytilus californianus
1.342803996,Pollicipes polymerus
0.59,Egregia menziesii
2.28476,Mytilus californianus
1.062487764,Egregia menziesii
2.45092049,Mytilus californianus
0.7349,Egregia menziesii
0.7433,Egregia menziesii
0.53,Egregia menziesii
2.867905008,Pollicipes polymerus
1.78,Egregia menziesii
2.191728522,Anthopleura elegantissima
1.434869708,Egregia menziesii
3.15725791,Balanus glandula
2.360033277,Mytilus californianus
3.220037301,Balanus glandula
1.542232774,Anthopleura elegantissima
3.206634775,Balanus glandula
2.336661667,Mytilus californianus
3.17521056,Pollicipes polymerus
3.222499999,Balanus glandula
1.09323865,Anthopleura elegantissima
2.321178039,Mytilus californianus
1.262500003,Anthopleura elegantissima
0.597255,Anthopleura elegantissima
0.800000001,Egregia menziesii
2.27257,Mytilus californianus
0.5397,Egregia menziesii
0.679999997,Egregia menziesii
2.839999999,Mytilus californianus
1.542232774,Anthopleura elegantissima
2.13,Pollicipes polymerus
3.744969307,Balanus glandula
0.675,Pollicipes polymerus
3.552500001,Mytilus californianus
0.985,Pollicipes polymerus
0.675,Pollicipes polymerus
1.807886521,Balanus glandula
2.21,Pollicipes polymerus
3.262301328,Balanus glandula
2.208887884,Balanus glandula
1.88003571,Balanus glandula
0.4507375,Mytilus californianus
3.358280884,Balanus glandula
3.380091979,Balanus glandula
2.261491205,Mytilus californianus
-0.295,Mytilus californianus
0.54,Mytilus californianus
3.278515632,Balanus glandula
1.97143,Balanus glandula
1.59,Anthopleura elegantissima
3.02192,Mytilus californianus
0.55,Egregia menziesii
2.449379852,Balanus glandula
0.1131,Egregia menziesii
1.6675241,Pollicipes polymerus
1.13834,Pollicipes polymerus
1.2,Egregia menziesii
2.90159,Pollicipes polymerus
0.98857,Pollicipes polymerus
2.969758482,Balanus glandula
1.86244395,Mytilus californianus
1.71,Anthopleura elegantissima
2.212016477,Mytilus californianus
0.2,Egregia menziesii
2.00360568,Anthopleura elegantissima
0.87353,Mytilus californianus
1.75497858,Balanus glandula
2.599999999,Pollicipes polymerus
2.593314398,Balanus glandula
2.549999997,Mytilus californianus
2.62166,Anthopleura elegantissima
3.516792016,Balanus glandula
2.520227297,Balanus glandula
3.079839992,Balanus glandula
1.40695,Pollicipes polymerus
1.692105364,Anthopleura elegantissima
3.634235874,Balanus glandula
2.50500725,Pollicipes polymerus
2.663424384,Mytilus californianus
1.91368,Mytilus californianus
2.17522745,Balanus glandula
2.299880499,Pollicipes polymerus
1.503416846,Anthopleura elegantissima
-0.1587646,Egregia menziesii
1.22498,Pollicipes polymerus
1.36913104,Pollicipes polymerus
3.67,Anthopleura elegantissima
3.714030722,Balanus glandula
1.54223847,Pollicipes polymerus
2.810087575,Mytilus californianus
0.59,Egregia menziesii
0.0259273,Egregia menziesii
1.23341434,Anthopleura elegantissima
1.389999999,Egregia menziesii
2.09164,Pollicipes polymerus
1.36165,Pollicipes polymerus
1.604170663,Anthopleura elegantissima
0.728038818,Egregia menziesii
2.18257009,Balanus glandula
1.07285,Pollicipes polymerus
3.92,Balanus glandula
2.989999997,Balanus glandula
3.404518524,Balanus glandula
3.064430134,Anthopleura elegantissima
1.830000001,Pollicipes polymerus
2.38995,Pollicipes polymerus
3.1825,Balanus glandula
0.7352,Egregia menziesii
3.03,Balanus glandula
0.574986806,Egregia menziesii
1.914721617,Balanus glandula
2.630242489,Balanus glandula
0.99054546,Egregia menziesii
1.92223781,Anthopleura elegantissima
1.55,Anthopleura elegantissima
2.62166,Anthopleura elegantissima
2.305710557,Mytilus californianus
1.20943205,Egregia menziesii
1.15494,Balanus glandula
0.96940796,Anthopleura elegantissima
3.309539569,Mytilus californianus
2.670730921,Mytilus californianus
3.32,Balanus glandula
2.216823051,Pollicipes polymerus
1.769999999,Egregia menziesii
2.61667,Pollicipes polymerus
1.565200164,Mytilus californianus
1.967497389,Mytilus californianus
1.55456,Mytilus californianus
1.85,Anthopleura elegantissima
3.709795839,Balanus glandula
3.83,Balanus glandula
1.389999999,Egregia menziesii
1.01213,Pollicipes polymerus
1.41836,Mytilus californianus
1.67968824,Anthopleura elegantissima
2.62702,Mytilus californianus
0.3225,Egregia menziesii
0.574986806,Egregia menziesii
2.099679853,Anthopleura elegantissima
2.003323151,Balanus glandula
1.87492,Balanus glandula
1.670000001,Anthopleura elegantissima
1.9575,Mytilus californianus
1.30832,Pollicipes polymerus
2.147901456,Anthopleura elegantissima
1.255,Pollicipes polymerus
0.7667376,Anthopleura elegantissima
0.98028094,Anthopleura elegantissima
2.145238095,Mytilus californianus
0.856048621,Anthopleura elegantissima
0.7795791,Anthopleura elegantissima
1.87412,Mytilus californianus
0.5222605,Anthopleura elegantissima
2.915142818,Balanus glandula
1.22609,Mytilus californianus
2.26572,Balanus glandula
-0.3932871,Egregia menziesii
2.27982193,Anthopleura elegantissima
1.144493675,Egregia menziesii
2.060000002,Pollicipes polymerus
3.485593891,Pollicipes polymerus
1.924867569,Balanus glandula
2.299999999,Mytilus californianus
3.559999999,Anthopleura elegantissima
1.339438237,Egregia menziesii
1.721926167,Anthopleura elegantissima
1.41299,Anthopleura elegantissima
1.65797457,Pollicipes polymerus
0.739999997,Egregia menziesii
0.85298981,Anthopleura elegantissima
1.630260464,Pollicipes polymerus
2.178880901,Pollicipes polymerus
1.274045156,Egregia menziesii
2.730000002,Pollicipes polymerus
2.758589799,Anthopleura elegantissima
2.815037435,Balanus glandula
1.05858,Egregia menziesii
0.91792,Mytilus californianus
0.3596444,Egregia menziesii
0.7324427,Balanus glandula
1.830000002,Mytilus californianus
1.90986568,Mytilus californianus
3.699999999,Balanus glandula
2.041998652,Mytilus californianus
1.662852406,Mytilus californianus
1.43323691,Balanus glandula
3.061721488,Balanus glandula
0.2625196,Egregia menziesii
0.585,Mytilus californianus
2.841915512,Balanus glandula
2.498374724,Pollicipes polymerus
1.15449803,Anthopleura elegantissima
3.099999998,Mytilus californianus
1.38976,Mytilus californianus
1.01213,Pollicipes polymerus
1.480000002,Egregia menziesii
1.39173081,Pollicipes polymerus
0.1,Egregia menziesii
1.095,Egregia menziesii
1.41725945,Pollicipes polymerus
3.516792016,Mytilus californianus
0.61,Egregia menziesii
3.8,Balanus glandula
0.23,Egregia menziesii
1.5591,Anthopleura elegantissima
2.309946405,Mytilus californianus
1.80998351,Anthopleura elegantissima
2.27166,Mytilus californianus
-0.2241,Egregia menziesii
1.26477,Pollicipes polymerus
1.91981754,Mytilus californianus
1.77868099,Pollicipes polymerus
0.7449,Egregia menziesii
1.16497625,Pollicipes polymerus
0.6202,Egregia menziesii
3.134637705,Pollicipes polymerus
0.579767271,Egregia menziesii
1.105,Pollicipes polymerus
1.54223847,Pollicipes polymerus
0.679999997,Egregia menziesii
3.299999998,Pollicipes polymerus
0.42,Egregia menziesii
0.4001,Egregia menziesii
1.274045156,Egregia menziesii
2.10667,Mytilus californianus
2.828389428,Balanus glandula
1.39173081,Pollicipes polymerus
2.50500725,Pollicipes polymerus
2.912059368,Balanus glandula
0.33,Egregia menziesii
2.04667,Pollicipes polymerus
0.8326208,Anthopleura elegantissima
2.129409686,Mytilus californianus
2.729999998,Mytilus californianus
3.259008687,Anthopleura elegantissima
-0.3932871,Egregia menziesii
1.31611,Mytilus californianus
1.88727668,Pollicipes polymerus
0.85501,Pollicipes polymerus
1.647511901,Anthopleura elegantissima
0.6598,Egregia menziesii
3.00322575,Pollicipes polymerus
1.15495,Pollicipes polymerus
0.4712872,Mytilus californianus
2.365023371,Mytilus californianus
1.38999,Mytilus californianus
2.552409286,Balanus glandula
2.04667,Mytilus californianus
1.53,Mytilus californianus
0.71,Egregia menziesii
1.51,Balanus glandula
1.82770728,Anthopleura elegantissima
2.984971186,Balanus glandula
0.96016032,Egregia menziesii
3.04667,Mytilus californianus
3.210344178,Pollicipes polymerus
0.7401,Egregia menziesii
0.6193546,Anthopleura elegantissima
2.901334722,Anthopleura elegantissima
3.138695725,Pollicipes polymerus
1.64,Pollicipes polymerus
3.67835647,Balanus glandula
1.85,Anthopleura elegantissima
3.097199882,Balanus glandula
2.730000002,Pollicipes polymerus
2.754567009,Balanus glandula
2.442510578,Mytilus californianus
2.890092961,Anthopleura elegantissima
3.266828627,Mytilus californianus
1.779552845,Anthopleura elegantissima
1.647511901,Egregia menziesii
2.180088249,Pollicipes polymerus
2.535951397,Balanus glandula
3.04667,Mytilus californianus
0.2451,Egregia menziesii
-0.1256538,Egregia menziesii
1.19933779,Anthopleura elegantissima
0.7795184,Egregia menziesii
2.49667,Mytilus californianus
2.224994692,Mytilus californianus
2.273368989,Anthopleura elegantissima
1.23341434,Anthopleura elegantissima
2.662288776,Mytilus californianus
3.322278397,Balanus glandula
1.82770728,Anthopleura elegantissima
2.39485986,Balanus glandula
1.53339,Mytilus californianus
2.2125218,Anthopleura elegantissima
2.21667,Pollicipes polymerus
2.09992148,Mytilus californianus
1.26477,Pollicipes polymerus
2.56655,Mytilus californianus
2.309733027,Pollicipes polymerus
0.739253298,Egregia menziesii
1.52240874,Anthopleura elegantissima
1.45667,Pollicipes polymerus
1.914721617,Pollicipes polymerus
3.220037301,Balanus glandula
2.360000001,Mytilus californianus
0.86499,Egregia menziesii
0.68,Egregia menziesii
2.77667,Mytilus californianus
1.15495,Pollicipes polymerus
2.90671,Pollicipes polymerus
3.67312441,Balanus glandula
2.63653,Anthopleura elegantissima
1.99766395,Anthopleura elegantissima
3.535065958,Pollicipes polymerus
0.98032,Egregia menziesii
1.36744,Pollicipes polymerus
1.199759484,Egregia menziesii
3.972551413,Balanus glandula
1.88727668,Pollicipes polymerus
1.01539,Anthopleura elegantissima
1.38489,Balanus glandula
3.262301328,Balanus glandula
2.854783512,Mytilus californianus
1.23501,Pollicipes polymerus
0.8351,Pollicipes polymerus
1.18667,Pollicipes polymerus
2.102487773,Balanus glandula
1.82770728,Anthopleura elegantissima
3.028291059,Balanus glandula
2.209301754,Mytilus californianus
3.034131814,Mytilus californianus
2.460000001,Pollicipes polymerus
1.59667,Pollicipes polymerus
3.078839505,Balanus glandula
2.009775389,Mytilus californianus
2.72,Balanus glandula
3.138695725,Balanus glandula
0.33,Pollicipes polymerus
3.28913733,Balanus glandula
1.68990538,Anthopleura elegantissima
3.084766686,Mytilus californianus
2.448004137,Mytilus californianus
1.3267,Pollicipes polymerus
1.165307997,Anthopleura elegantissima
0.85298981,Anthopleura elegantissima
1.91,Mytilus californianus
0.934165827,Egregia menziesii
0.42,Egregia menziesii
0.51,Egregia menziesii
2.119999999,Balanus glandula
2.19183446,Pollicipes polymerus
2.200172037,Pollicipes polymerus
0.21,Egregia menziesii
2.28167,Balanus glandula
2.920126284,Mytilus californianus
3.089999998,Balanus glandula
0.756317656,Egregia menziesii
0.715,Pollicipes polymerus
0.41,Egregia menziesii
0.695,Mytilus californianus
0.8807,Pollicipes polymerus
2.1284,Balanus glandula
2.145238095,Mytilus californianus
0.93,Egregia menziesii
-0.0499,Egregia menziesii
1.979,Mytilus californianus
2.889686127,Mytilus californianus
1.84653,Pollicipes polymerus
0.888122067,Anthopleura elegantissima
2.417949297,Balanus glandula
0.84065359,Anthopleura elegantissima
1.864952076,Balanus glandula
2.750000001,Pollicipes polymerus
1.992994771,Pollicipes polymerus
2.11057773,Mytilus californianus
2.916198884,Anthopleura elegantissima
2.662288776,Pollicipes polymerus
1.11667,Pollicipes polymerus
2.349999999,Pollicipes polymerus
1.05508,Pollicipes polymerus
1.3748868,Egregia menziesii
3.121457407,Balanus glandula
1.14889731,Anthopleura elegantissima
2.049999999,Balanus glandula
0.96667,Mytilus californianus
-0.2241,Pollicipes polymerus
0.520000001,Egregia menziesii
2.602065708,Balanus glandula
0.8952,Egregia menziesii
2.273368989,Balanus glandula
3.333474671,Balanus glandula
2.2125218,Anthopleura elegantissima
1.083005884,Anthopleura elegantissima
2.495555376,Mytilus californianus
1.76166,Pollicipes polymerus
2.37667,Mytilus californianus
2.674809465,Balanus glandula
2.374968117,Mytilus californianus
2.61265,Mytilus californianus
0.895,Mytilus californianus
2.49667,Balanus glandula
1.75667,Mytilus californianus
3.23022606,Balanus glandula
2.807826119,Mytilus californianus
0.5051836,Anthopleura elegantissima
0.97802506,Mytilus californianus
1.255,Pollicipes polymerus
0.3659338,Egregia menziesii
1.73284,Mytilus californianus
1.14982689,Balanus glandula
3.310269682,Mytilus californianus
3.31,Balanus glandula
1.31485837,Balanus glandula
0.8376,Egregia menziesii
2.81782,Mytilus californianus
1.8,Anthopleura elegantissima
2.80081,Mytilus californianus
3.22,Mytilus californianus
0.802561442,Egregia menziesii
2.24609507,Anthopleura elegantissima
3.064430134,Anthopleura elegantissima
2.33496112,Pollicipes polymerus
2.949584359,Balanus glandula
2.83701,Mytilus californianus
3.180000001,Anthopleura elegantissima
1.87492,Balanus glandula
1.82770728,Anthopleura elegantissima
3.611924471,Balanus glandula
1.09323865,Anthopleura elegantissima
1.918258646,Mytilus californianus
0.21,Egregia menziesii
0.811877467,Egregia menziesii
-0.305,Egregia menziesii
0.495,Egregia menziesii
1.19933779,Anthopleura elegantissima
0.4001,Egregia menziesii
-0.137428,Egregia menziesii
0.6917898,Anthopleura elegantissima
2.004799976,Mytilus californianus
1.48499709,Mytilus californianus
1.879914901,Balanus glandula
0.75,Anthopleura elegantissima
1.09,Egregia menziesii
2.42,Anthopleura elegantissima
0.856791946,Anthopleura elegantissima
1.561396316,Egregia menziesii
2.54083,Mytilus californianus
2.827632791,Anthopleura elegantissima
1.89011,Mytilus californianus
0.6609752,Mytilus californianus
2.890092961,Anthopleura elegantissima
1.139679765,Egregia menziesii
2.039514376,Balanus glandula
0.8084792,Anthopleura elegantissima
0.7,Egregia menziesii
2.916198884,Anthopleura elegantissima
0.5498,Balanus glandula
2.842072001,Balanus glandula
2.5,Pollicipes polymerus
2.272725733,Mytilus californianus
0.6455563,Anthopleura elegantissima
1.923669912,Balanus glandula
1.37,Pollicipes polymerus
1.1172581,Balanus glandula
3.263816505,Balanus glandula
0.655906,Anthopleura elegantissima
2.379999996,Balanus glandula
-0.2377744,Egregia menziesii
1.23013584,Egregia menziesii
1.24,Egregia menziesii
3.070000003,Anthopleura elegantissima
1.302500001,Anthopleura elegantissima
2.048911802,Balanus glandula
1.68990538,Anthopleura elegantissima
3.105107424,Balanus glandula
3.002500001,Balanus glandula
0.6902,Egregia menziesii
2.489999995,Balanus glandula
1.355,Pollicipes polymerus
2.916198884,Anthopleura elegantissima
0.6902,Egregia menziesii
1.31611,Mytilus californianus
2.890092961,Mytilus californianus
2.902500001,Balanus glandula
-0.4268646,Egregia menziesii
2.04667,Pollicipes polymerus
1.830000001,Pollicipes polymerus
2.185,Mytilus californianus
2.273368989,Anthopleura elegantissima
0.2,Egregia menziesii
1.56667,Pollicipes polymerus
1.18667,Mytilus californianus
1.826048803,Mytilus californianus
1.13667,Mytilus californianus
0.75,Egregia menziesii
2.42,Mytilus californianus
1.75,Balanus glandula
2.169985568,Mytilus californianus
0.526067668,Egregia menziesii
3.754464342,Balanus glandula
2.914109046,Balanus glandula
3.882945825,Balanus glandula
0.856048621,Anthopleura elegantissima
3.373473756,Balanus glandula
1.98701,Pollicipes polymerus
1.01213,Pollicipes polymerus
1.9217,Mytilus californianus
0.3378037,Anthopleura elegantissima
1.67,Balanus glandula
3.882945825,Balanus glandula
1.647511901,Egregia menziesii
1.92223781,Anthopleura elegantissima
3.654680952,Balanus glandula
0.8202585,Pollicipes polymerus
2.428249202,Balanus glandula
2.78667,Mytilus californianus
2.046670659,Mytilus californianus
1.90737047,Balanus glandula
0.2222,Egregia menziesii
2.07531191,Pollicipes polymerus
3.139514711,Balanus glandula
0.90497092,Anthopleura elegantissima
2.01838,Mytilus californianus
2.345226874,Mytilus californianus
1.17757,Pollicipes polymerus
3.739845781,Pollicipes polymerus
0.7607,Egregia menziesii
0.84361263,Mytilus californianus
0.44,Egregia menziesii
1.49,Balanus glandula
2.46438,Balanus glandula
1.40005,Mytilus californianus
2.59868,Anthopleura elegantissima
3.604945351,Mytilus californianus
0.2625196,Egregia menziesii
1.139679765,Egregia menziesii
3.265036554,Balanus glandula
0.5509556,Anthopleura elegantissima
3.089559659,Balanus glandula
2.460000001,Pollicipes polymerus
3.092392826,Pollicipes polymerus
2.575764832,Mytilus californianus
2.90688,Mytilus californianus
3.414489624,Balanus glandula
1.67833,Egregia menziesii
2.43529,Balanus glandula
2.895483009,Mytilus californianus
2.19183446,Pollicipes polymerus
3.08879,Balanus glandula
0.528403,Egregia menziesii
0.4464,Egregia menziesii
0.705,Egregia menziesii
3.180000002,Anthopleura elegantissima
3.729999999,Balanus glandula
0.98083886,Anthopleura elegantissima
1.45667,Pollicipes polymerus
2.323100036,Pollicipes polymerus
1.199759484,Egregia menziesii
1.62155,Pollicipes polymerus
3.157868039,Balanus glandula
3.290294329,Mytilus californianus
-0.1256538,Egregia menziesii
0.4597,Egregia menziesii
2.175219374,Balanus glandula
0.5831829,Anthopleura elegantissima
2.976186164,Balanus glandula
1.433374228,Anthopleura elegantissima
1.964903298,Pollicipes polymerus
2.920126284,Balanus glandula
0.4867,Pollicipes polymerus
1.14,Balanus glandula
1.144493675,Egregia menziesii
0.63,Egregia menziesii
2.766128911,Pollicipes polymerus
0.623449,Anthopleura elegantissima
1.74018899,Anthopleura elegantissima
0.529999999,Egregia menziesii
0.3438696,Egregia menziesii
2.890176696,Mytilus californianus
1.01539,Anthopleura elegantissima
1.548384034,Balanus glandula
2.77667,Balanus glandula
-0.0543962,Egregia menziesii
1.24893,Egregia menziesii
0.34160062,Mytilus californianus
2.4261613,Mytilus californianus
3.061721488,Pollicipes polymerus
3.649999998,Balanus glandula
0.4672,Egregia menziesii
2.430280244,Mytilus californianus
0.93983001,Anthopleura elegantissima
1.29786,Anthopleura elegantissima
0.8326208,Anthopleura elegantissima
1.979999999,Mytilus californianus
3.819681016,Balanus glandula
1.53339,Mytilus californianus
1.697821014,Anthopleura elegantissima
4.126329524,Balanus glandula
1.25824,Mytilus californianus
3.902499997,Balanus glandula
0.4867,Pollicipes polymerus
3.149489364,Pollicipes polymerus
1.777101542,Anthopleura elegantissima
1.98701,Pollicipes polymerus
1.94777633,Pollicipes polymerus
3.305261383,Balanus glandula
1.92667,Mytilus californianus
3.027776285,Balanus glandula
3.102826282,Balanus glandula
1.39331,Anthopleura elegantissima
2.56,Balanus glandula
0.8326208,Anthopleura elegantissima
2.299880499,Balanus glandula
1.29022,Egregia menziesii
1.87492259,Pollicipes polymerus
0.535825593,Egregia menziesii
1.04803,Egregia menziesii
3.29,Anthopleura elegantissima
1.1,Balanus glandula
0.2236,Egregia menziesii
2.3,Pollicipes polymerus
2.49791838,Mytilus californianus
3.862086301,Balanus glandula
1.462960711,Anthopleura elegantissima
2.863273227,Mytilus californianus
1.30667,Pollicipes polymerus
1.0,Balanus glandula
1.664732845,Mytilus californianus
1.916598106,Mytilus californianus
3.342499999,Balanus glandula
1.48,Pollicipes polymerus
2.889462002,Mytilus californianus
2.0449042,Pollicipes polymerus
2.57667,Mytilus californianus
1.44515,Balanus glandula
2.503035222,Mytilus californianus
1.692105364,Anthopleura elegantissima
2.616959341,Mytilus californianus
1.88003441,Balanus glandula
1.19842,Mytilus californianus
4.035049547,Balanus glandula
3.411401321,Balanus glandula
0.2721,Egregia menziesii
0.429699615,Egregia menziesii
2.37499,Mytilus californianus
2.284545297,Pollicipes polymerus
3.219541799,Mytilus californianus
0.7039866,Mytilus californianus
-0.1587646,Egregia menziesii
2.492379463,Mytilus californianus
1.969458312,Balanus glandula
2.830059421,Mytilus californianus
2.41,Anthopleura elegantissima
3.31,Balanus glandula
2.21667,Pollicipes polymerus
1.79256,Mytilus californianus
0.5831829,Anthopleura elegantissima
2.3,Pollicipes polymerus
0.645,Mytilus californianus
0.069999998,Egregia menziesii
1.954100246,Pollicipes polymerus
1.28425,Pollicipes polymerus
2.43679,Mytilus californianus
3.535496536,Balanus glandula
2.42,Anthopleura elegantissima
0.165,Egregia menziesii
2.4261613,Balanus glandula
0.7795791,Anthopleura elegantissima
3.164992921,Balanus glandula
3.952922668,Balanus glandula
1.96,Balanus glandula
0.33,Pollicipes polymerus
1.22102,Pollicipes polymerus
1.16,Anthopleura elegantissima
3.125655736,Balanus glandula
1.75940231,Anthopleura elegantissima
2.78999,Mytilus californianus
2.3,Pollicipes polymerus
1.98701,Pollicipes polymerus
0.7401,Egregia menziesii
0.4867,Pollicipes polymerus
0.1428785,Egregia menziesii
2.769237013,Mytilus californianus
2.319529871,Mytilus californianus
1.55456,Mytilus californianus
1.830000001,Pollicipes polymerus
3.879999999,Balanus glandula
1.28425,Pollicipes polymerus
1.45645,Mytilus californianus
0.4001,Egregia menziesii
2.090702269,Anthopleura elegantissima
3.759683452,Mytilus californianus
2.039963089,Pollicipes polymerus
0.7667376,Anthopleura elegantissima
3.023921186,Balanus glandula
1.86472399,Anthopleura elegantissima
2.045002364,Mytilus californianus
2.0449042,Pollicipes polymerus
2.04667,Pollicipes polymerus
2.284545297,Pollicipes polymerus
1.13,Egregia menziesii
-0.0432238,Egregia menziesii
0.856791946,Anthopleura elegantissima
4.105141951,Balanus glandula
3.190000001,Mytilus californianus
0.7352,Egregia menziesii
1.914721617,Pollicipes polymerus
1.777101542,Anthopleura elegantissima
3.596446123,Balanus glandula
1.54,Anthopleura elegantissima
1.23299,Pollicipes polymerus
0.7667376,Anthopleura elegantissima
2.03,Mytilus californianus
2.828389428,Balanus glandula
2.69713,Mytilus californianus
1.38,Egregia menziesii
0.6467,Pollicipes polymerus
1.984952645,Balanus glandula
2.095480588,Mytilus californianus
2.361429197,Balanus glandula
2.311904243,Mytilus californianus
2.14515,Balanus glandula
1.16167,Pollicipes polymerus
1.87257,Mytilus californianus
1.03663463,Egregia menziesii
1.18,Egregia menziesii
3.560025772,Balanus glandula
2.13,Pollicipes polymerus
0.66,Anthopleura elegantissima
1.28152392,Pollicipes polymerus
2.872499999,Balanus glandula
0.7152,Egregia menziesii
1.90370126,Anthopleura elegantissima
0.1444901,Egregia menziesii
1.51849923,Pollicipes polymerus
1.962532455,Mytilus californianus
1.84392,Egregia menziesii
1.898964395,Mytilus californianus
1.84835,Mytilus californianus
0.752500001,Anthopleura elegantissima
1.05,Anthopleura elegantissima
2.200172037,Pollicipes polymerus
3.084766686,Mytilus californianus
1.04,Egregia menziesii
1.39,Balanus glandula
1.523386248,Egregia menziesii
2.616746976,Balanus glandula
2.107176449,Balanus glandula
2.730000001,Balanus glandula
3.099999998,Balanus glandula
1.85,Anthopleura elegantissima
0.904144393,Anthopleura elegantissima
3.020000001,Mytilus californianus
1.997778719,Mytilus californianus
0.81988829,Egregia menziesii
0.90501,Egregia menziesii
3.552677915,Balanus glandula
2.630022658,Mytilus californianus
3.364087361,Balanus glandula
2.858474193,Balanus glandula
2.815072301,Mytilus californianus
0.759999999,Egregia menziesii
-0.2241,Pollicipes polymerus
3.034131814,Mytilus californianus
1.87488791,Pollicipes polymerus
0.5034,Egregia menziesii
0.867841397,Egregia menziesii
1.53770736,Anthopleura elegantissima
2.18647,Mytilus californianus
3.290294329,Pollicipes polymerus
2.353785094,Balanus glandula
2.735589657,Balanus glandula
0.7863681,Egregia menziesii
2.3,Pollicipes polymerus
2.845209817,Balanus glandula
0.450126715,Egregia menziesii
3.69,Balanus glandula
0.535297479,Anthopleura elegantissima
0.965,Pollicipes polymerus
3.838549906,Balanus glandula
1.879914901,Balanus glandula
